src_ip,src_port,dest_ip,dest_port,proto,start_time,flow_alerted_gt,flow_alerted_snort
192.168.3.131,15219,72.14.213.149,8292,tcp,22,True,False
192.168.3.131,19187,72.14.213.149,18101,tcp,22,True,False
192.168.3.131,3134,72.14.213.149,783,tcp,22,True,False
192.168.3.131,12809,72.14.213.149,14441,tcp,22,True,False
192.168.3.131,53433,72.14.213.149,2200,tcp,22,True,False
192.168.3.131,4888,72.14.213.149,10215,tcp,22,True,False
192.168.3.131,41691,72.14.213.149,10082,tcp,22,True,False
192.168.3.131,34401,72.14.213.149,54328,tcp,22,True,False
192.168.3.131,17969,72.14.213.149,2800,tcp,22,True,False
192.168.3.131,42832,72.14.213.149,1165,tcp,22,True,False
192.168.3.131,30765,72.14.213.149,60443,tcp,22,True,False
192.168.3.131,65102,72.14.213.149,1102,tcp,22,True,False
192.168.3.131,15557,72.14.213.149,1688,tcp,22,True,False
192.168.3.131,4084,72.14.213.149,416,tcp,22,True,False
192.168.3.131,52197,72.14.213.149,2041,tcp,22,True,False
192.168.3.131,60063,72.14.213.149,1123,tcp,22,True,False
192.168.3.131,4455,72.14.213.149,6668,tcp,22,True,False
192.168.3.131,53692,72.14.213.149,2170,tcp,23,True,False
192.168.3.131,44845,72.14.213.149,714,tcp,23,True,False
192.168.3.131,37211,72.14.213.149,12174,tcp,23,True,False
192.168.3.131,7224,72.14.213.149,524,tcp,23,True,False
192.168.3.131,35470,72.14.213.149,1300,tcp,23,True,False
192.168.3.131,53275,72.14.213.149,1092,tcp,23,True,False
192.168.3.131,20670,72.14.213.149,765,tcp,23,True,False
192.168.3.131,26683,72.14.213.149,1137,tcp,23,True,False
192.168.3.131,3084,72.14.213.149,8093,tcp,23,True,False
192.168.3.131,10460,72.14.213.149,7025,tcp,23,True,False
192.168.3.131,89,72.14.213.149,1812,tcp,23,True,False
192.168.3.131,26903,72.14.213.149,256,tcp,23,True,False
192.168.3.131,65322,72.14.213.149,903,tcp,23,True,False
192.168.3.131,27413,72.14.213.149,777,tcp,23,True,False
192.168.3.131,1193,72.14.213.149,1187,tcp,23,True,False
192.168.3.131,30340,72.14.213.149,1461,tcp,23,True,False
192.168.3.131,62974,72.14.213.149,1455,tcp,23,True,False
192.168.3.131,60256,72.14.213.149,1198,tcp,23,True,False
192.168.3.131,4631,72.14.213.149,2068,tcp,23,True,False
192.168.3.131,12471,72.14.213.149,687,tcp,23,True,False
192.168.3.131,44800,72.14.213.149,9917,tcp,24,True,False
192.168.3.131,7694,72.14.213.149,1984,tcp,24,True,False
192.168.3.131,12487,72.14.213.149,44176,tcp,24,True,False
192.168.3.131,54797,72.14.213.149,7676,tcp,24,True,False
192.168.3.131,37032,72.14.213.149,911,tcp,24,True,False
192.168.3.131,3002,72.14.213.149,1244,tcp,24,True,False
192.168.3.131,24403,72.14.213.149,9878,tcp,24,True,False
192.168.3.131,47992,72.14.213.149,1328,tcp,24,True,False
192.168.3.131,27000,72.14.213.149,31337,tcp,24,True,False
192.168.3.131,48904,72.14.213.149,1009,tcp,24,True,False
192.168.3.131,57606,72.14.213.149,2043,tcp,24,True,False
192.168.3.131,729,72.14.213.149,44443,tcp,24,True,False
192.168.3.131,14378,72.14.213.149,16000,tcp,24,True,False
192.168.3.131,64155,72.14.213.149,56737,tcp,24,True,False
192.168.3.131,54320,72.14.213.149,1216,tcp,24,True,False
192.168.3.131,14977,72.14.213.149,40911,tcp,24,True,False
192.168.3.131,17895,72.14.213.149,1277,tcp,24,True,False
192.168.3.131,34038,72.14.213.149,1163,tcp,24,True,False
192.168.3.131,1425,72.14.213.149,52848,tcp,24,True,False
192.168.3.131,33792,72.14.213.149,9099,tcp,24,True,False
192.168.3.131,20358,72.14.213.149,9103,tcp,25,True,False
192.168.3.131,46471,72.14.213.149,2557,tcp,25,True,False
192.168.3.131,41977,72.14.213.149,1309,tcp,25,True,False
192.168.3.131,26174,72.14.213.149,6006,tcp,25,True,False
192.168.3.131,13302,72.14.213.149,9003,tcp,25,True,False
192.168.3.131,13286,72.14.213.149,49161,tcp,25,True,False
192.168.3.131,44323,72.14.213.149,5968,tcp,25,True,False
192.168.3.131,18643,72.14.213.149,4555,tcp,25,True,False
192.168.3.131,26397,72.14.213.149,8540,tcp,25,True,False
192.168.3.131,55643,72.14.213.149,5823,tcp,25,True,False
192.168.3.131,45498,72.14.213.149,3916,tcp,25,True,False
192.168.3.131,1328,72.14.213.149,8385,tcp,25,True,False
192.168.3.131,40623,72.14.213.149,7878,tcp,25,True,False
192.168.3.131,19597,72.14.213.149,9443,tcp,25,True,False
192.168.3.131,32810,72.14.213.149,7281,tcp,25,True,False
192.168.3.131,21766,72.14.213.149,8889,tcp,25,True,False
192.168.3.131,50546,72.14.213.149,5914,tcp,25,True,False
192.168.3.131,37869,72.14.213.149,6500,tcp,25,True,False
192.168.3.131,30588,72.14.213.149,3848,tcp,25,True,False
192.168.3.131,36960,72.14.213.149,5339,tcp,26,True,False
192.168.3.131,11725,72.14.213.149,12380,tcp,26,True,False
192.168.3.131,17774,72.14.213.149,5081,tcp,26,True,False
192.168.3.131,54080,72.14.213.149,3050,tcp,26,True,False
192.168.3.131,45942,72.14.213.149,8675,tcp,26,True,False
192.168.3.131,57862,72.14.213.149,6520,tcp,26,True,False
192.168.3.131,63027,72.14.213.149,5242,tcp,26,True,False
192.168.3.131,54128,72.14.213.149,8686,tcp,26,True,False
192.168.3.131,61061,72.14.213.149,4658,tcp,26,True,False
192.168.3.131,10819,72.14.213.149,8293,tcp,26,True,False
192.168.3.131,19208,72.14.213.149,5501,tcp,26,True,False
192.168.3.131,9520,72.14.213.149,3731,tcp,26,True,False
192.168.3.131,55875,72.14.213.149,5938,tcp,26,True,False
192.168.3.131,7475,72.14.213.149,30704,tcp,26,True,False
192.168.3.131,12185,72.14.213.149,9198,tcp,26,True,False
192.168.3.131,11226,72.14.213.149,18264,tcp,26,True,False
192.168.3.131,61795,72.14.213.149,9988,tcp,26,True,False
192.168.3.131,19775,72.14.213.149,28211,tcp,26,True,False
192.168.3.131,32582,72.14.213.149,8996,tcp,26,True,False
192.168.3.131,44572,72.14.213.149,32803,tcp,26,True,False
192.168.3.131,40723,72.14.213.149,3963,tcp,27,True,False
192.168.3.131,15489,72.14.213.149,3824,tcp,27,True,False
192.168.3.131,13467,72.14.213.149,23796,tcp,27,True,False
192.168.3.131,51308,72.14.213.149,17595,tcp,27,True,False
192.168.3.131,34869,72.14.213.149,5905,tcp,27,True,False
192.168.3.131,24251,72.14.213.149,7272,tcp,27,True,False
192.168.3.131,10986,72.14.213.149,6247,tcp,27,True,False
192.168.3.131,63844,72.14.213.149,7749,tcp,27,True,False
192.168.3.131,65401,72.14.213.149,4080,tcp,27,True,False
192.168.3.131,50404,72.14.213.149,12021,tcp,27,True,False
192.168.3.131,45675,72.14.213.149,8015,tcp,27,True,False
192.168.3.131,46128,72.14.213.149,9914,tcp,27,True,False
192.168.3.131,23770,72.14.213.149,3981,tcp,27,True,False
192.168.3.131,22781,72.14.213.149,20002,tcp,27,True,False
192.168.3.131,63560,72.14.213.149,13724,tcp,27,True,False
192.168.3.131,20148,72.14.213.149,10058,tcp,27,True,False
192.168.3.131,44907,72.14.213.149,8766,tcp,27,True,False
192.168.3.131,47994,72.14.213.149,3969,tcp,27,True,False
192.168.3.131,20411,72.14.213.149,3400,tcp,27,True,False
192.168.3.131,49719,72.14.213.149,6600,tcp,28,True,False
192.168.3.131,7844,72.14.213.149,26470,tcp,28,True,False
192.168.3.131,62122,72.14.213.149,8019,tcp,28,True,False
192.168.3.131,35033,72.14.213.149,3808,tcp,28,True,False
192.168.3.131,30946,72.14.213.149,9621,tcp,28,True,False
192.168.3.131,18237,72.14.213.149,32822,tcp,28,True,False
192.168.3.131,40694,72.14.213.149,9191,tcp,28,True,False
192.168.3.131,39219,72.14.213.149,3697,tcp,28,True,False
192.168.3.131,35685,72.14.213.149,3944,tcp,28,True,False
192.168.3.131,17031,72.14.213.149,10011,tcp,28,True,False
192.168.3.131,372,72.14.213.149,3870,tcp,28,True,False
192.168.3.131,18828,72.14.213.149,3888,tcp,28,True,False
192.168.3.131,41864,72.14.213.149,15402,tcp,28,True,False
192.168.3.131,59088,72.14.213.149,5212,tcp,28,True,False
192.168.3.131,63160,72.14.213.149,3514,tcp,28,True,False
192.168.3.131,56630,72.14.213.149,3859,tcp,28,True,False
192.168.3.131,46716,72.14.213.149,8098,tcp,28,True,False
192.168.3.131,3130,72.14.213.149,22222,tcp,28,True,False
192.168.3.131,4465,72.14.213.149,6051,tcp,28,True,False
192.168.3.131,18367,72.14.213.149,3931,tcp,28,True,False
192.168.3.131,48021,72.14.213.149,12215,tcp,29,True,False
192.168.3.131,53220,72.14.213.149,4009,tcp,29,True,False
192.168.3.131,39830,72.14.213.149,9673,tcp,29,True,False
192.168.3.131,44287,72.14.213.149,3993,tcp,29,True,False
192.168.3.131,36130,72.14.213.149,4164,tcp,29,True,False
192.168.3.131,59861,72.14.213.149,16800,tcp,29,True,False
192.168.3.131,38031,72.14.213.149,5812,tcp,29,True,False
192.168.3.131,28398,72.14.213.149,7725,tcp,29,True,False
192.168.3.131,54937,72.14.213.149,3162,tcp,29,True,False
192.168.3.131,61956,72.14.213.149,5869,tcp,29,True,False
192.168.3.131,43569,72.14.213.149,4143,tcp,29,True,False
192.168.3.131,8529,72.14.213.149,7913,tcp,29,True,False
192.168.3.131,20353,72.14.213.149,6732,tcp,29,True,False
192.168.3.131,63747,72.14.213.149,32791,tcp,29,True,False
192.168.3.131,23034,72.14.213.149,5063,tcp,29,True,False
192.168.3.131,40192,72.14.213.149,7051,tcp,29,True,False
192.168.3.131,26963,72.14.213.149,10873,tcp,29,True,False
192.168.3.131,39711,72.14.213.149,4252,tcp,29,True,False
192.168.3.131,26983,72.14.213.149,7024,tcp,29,True,False
192.168.3.131,13037,72.14.213.149,7123,tcp,30,True,False
192.168.3.131,62848,72.14.213.149,9501,tcp,30,True,False
192.168.3.131,35301,72.14.213.149,29831,tcp,30,True,False
192.168.3.131,59635,72.14.213.149,8095,tcp,30,True,False
192.168.3.131,9716,72.14.213.149,3852,tcp,30,True,False
192.168.3.131,20586,72.14.213.149,3307,tcp,30,True,False
192.168.3.131,22344,72.14.213.149,6068,tcp,30,True,False
192.168.3.131,5321,72.14.213.149,4949,tcp,30,True,False
192.168.3.131,10467,72.14.213.149,10023,tcp,30,True,False
192.168.3.131,36159,72.14.213.149,1522,tcp,30,True,False
192.168.3.131,40441,72.14.213.149,1014,tcp,30,True,False
192.168.3.131,19327,72.14.213.149,49236,tcp,30,True,False
192.168.3.131,23094,72.14.213.149,250,tcp,30,True,False
192.168.3.131,18072,72.14.213.149,1353,tcp,30,True,False
192.168.3.131,47809,72.14.213.149,674,tcp,30,True,False
192.168.3.131,24383,72.14.213.149,6008,tcp,30,True,False
192.168.3.131,2254,72.14.213.149,46200,tcp,30,True,False
192.168.3.131,65,72.14.213.149,447,tcp,30,True,False
192.168.3.131,21056,72.14.213.149,729,tcp,30,True,False
192.168.3.131,28666,72.14.213.149,502,tcp,30,True,False
192.168.3.131,57476,72.14.213.149,1220,tcp,31,True,False
192.168.3.131,14242,72.14.213.149,1020,tcp,31,True,False
192.168.3.131,43663,72.14.213.149,55576,tcp,31,True,False
192.168.3.131,9918,72.14.213.149,210,tcp,31,True,False
192.168.3.131,50627,72.14.213.149,102,tcp,31,True,False
192.168.3.131,13718,72.14.213.149,778,tcp,31,True,False
192.168.3.131,38555,72.14.213.149,3632,tcp,31,True,False
192.168.3.131,522,72.14.213.149,3399,tcp,31,True,False
192.168.3.131,59640,72.14.213.149,953,tcp,31,True,False
192.168.3.131,60431,72.14.213.149,1547,tcp,31,True,False
192.168.3.131,62711,72.14.213.149,52847,tcp,31,True,False
192.168.3.131,37184,72.14.213.149,58001,tcp,31,True,False
192.168.3.131,3714,72.14.213.149,523,tcp,31,True,False
192.168.3.131,3359,72.14.213.149,59200,tcp,31,True,False
192.168.3.131,54831,72.14.213.149,39659,tcp,31,True,False
192.168.3.131,58142,72.14.213.149,6222,tcp,31,True,False
192.168.3.131,18177,72.14.213.149,795,tcp,31,True,False
192.168.3.131,16609,72.14.213.149,98,tcp,31,True,False
192.168.3.131,11716,72.14.213.149,786,tcp,31,True,False
192.168.3.131,15461,72.14.213.149,10083,tcp,31,True,False
192.168.3.131,38086,72.14.213.149,732,tcp,31,True,False
192.168.3.131,4994,72.14.213.149,58838,tcp,32,True,False
192.168.3.131,861,72.14.213.149,57,tcp,32,True,False
192.168.3.131,63804,72.14.213.149,52850,tcp,32,True,False
192.168.3.131,1955,72.14.213.149,53535,tcp,32,True,False
192.168.3.131,49546,72.14.213.149,441,tcp,32,True,False
192.168.3.131,40645,72.14.213.149,971,tcp,32,True,False
192.168.3.131,23804,72.14.213.149,639,tcp,32,True,False
192.168.3.131,49877,72.14.213.149,38185,tcp,32,True,False
192.168.3.131,28840,72.14.213.149,840,tcp,32,True,False
192.168.3.131,2015,72.14.213.149,1516,tcp,32,True,False
192.168.3.131,49089,72.14.213.149,602,tcp,32,True,False
192.168.3.131,57989,72.14.213.149,47544,tcp,32,True,False
192.168.3.131,5460,72.14.213.149,39136,tcp,32,True,False
192.168.3.131,10986,72.14.213.149,51413,tcp,32,True,False
192.168.3.131,64020,72.14.213.149,5520,tcp,32,True,False
192.168.3.131,19189,72.14.213.149,220,tcp,32,True,False
192.168.3.131,59804,72.14.213.149,58630,tcp,32,True,False
192.168.3.131,56035,72.14.213.149,7010,tcp,32,True,False
192.168.3.131,16903,72.14.213.149,60146,tcp,32,True,False
192.168.3.131,26027,72.14.213.149,731,tcp,32,True,False
192.168.3.131,57824,72.14.213.149,710,tcp,32,True,False
192.168.3.131,10228,72.14.213.149,251,tcp,33,True,False
192.168.3.131,26646,72.14.213.149,1103,tcp,33,True,False
192.168.3.131,18226,72.14.213.149,59202,tcp,33,True,False
192.168.3.131,47903,72.14.213.149,913,tcp,33,True,False
192.168.3.131,30379,72.14.213.149,1350,tcp,33,True,False
192.168.3.131,31116,72.14.213.149,8118,tcp,33,True,False
192.168.3.131,43880,72.14.213.149,49168,tcp,33,True,False
192.168.3.131,48779,72.14.213.149,41523,tcp,33,True,False
192.168.3.131,35443,72.14.213.149,1008,tcp,33,True,False
192.168.3.131,38566,72.14.213.149,2067,tcp,33,True,False
192.168.3.131,38923,72.14.213.149,943,tcp,33,True,False
192.168.3.131,36281,72.14.213.149,998,tcp,33,True,False
192.168.3.131,54255,72.14.213.149,823,tcp,33,True,False
192.168.3.131,53017,72.14.213.149,1222,tcp,33,True,False
192.168.3.131,4412,72.14.213.149,53313,tcp,33,True,False
192.168.3.131,23243,72.14.213.149,50050,tcp,33,True,False
192.168.3.131,30816,72.14.213.149,2201,tcp,33,True,False
192.168.3.131,45120,72.14.213.149,2044,tcp,33,True,False
192.168.3.131,9207,72.14.213.149,2433,tcp,33,True,False
192.168.3.131,23664,72.14.213.149,4559,tcp,33,True,False
192.168.3.131,30005,72.14.213.149,6662,tcp,34,True,False
192.168.3.131,37149,72.14.213.149,257,tcp,34,True,False
192.168.3.131,23553,72.14.213.149,127,tcp,34,True,False
192.168.3.131,38571,72.14.213.149,18000,tcp,34,True,False
192.168.3.131,46259,72.14.213.149,2241,tcp,34,True,False
192.168.3.131,65325,72.14.213.149,1212,tcp,34,True,False
192.168.3.131,32233,72.14.213.149,792,tcp,34,True,False
192.168.3.131,17991,72.14.213.149,3025,tcp,34,True,False
192.168.3.131,39300,72.14.213.149,52710,tcp,34,True,False
192.168.3.131,63625,72.14.213.149,659,tcp,34,True,False
192.168.3.131,15025,72.14.213.149,7003,tcp,34,True,False
192.168.3.131,43244,72.14.213.149,52853,tcp,34,True,False
192.168.3.131,30761,72.14.213.149,49186,tcp,34,True,False
192.168.3.131,11113,72.14.213.149,27,tcp,34,True,False
192.168.3.131,54983,72.14.213.149,61613,tcp,34,True,False
192.168.3.131,17853,72.14.213.149,540,tcp,34,True,False
192.168.3.131,52253,72.14.213.149,905,tcp,34,True,False
192.168.3.131,27675,72.14.213.149,40811,tcp,34,True,False
192.168.3.131,54352,72.14.213.149,35513,tcp,34,True,False
192.168.3.131,18428,72.14.213.149,829,tcp,34,True,False
192.168.3.131,57597,72.14.213.149,780,tcp,35,True,False
192.168.3.131,11041,72.14.213.149,610,tcp,35,True,False
192.168.3.131,6787,72.14.213.149,709,tcp,35,True,False
192.168.3.131,19953,72.14.213.149,846,tcp,35,True,False
192.168.3.131,6542,72.14.213.149,2012,tcp,35,True,False
192.168.3.131,1143,72.14.213.149,33453,tcp,35,True,False
192.168.3.131,8507,72.14.213.149,874,tcp,35,True,False
192.168.3.131,9992,72.14.213.149,2082,tcp,35,True,False
192.168.3.131,16772,72.14.213.149,1204,tcp,35,True,False
192.168.3.131,4374,72.14.213.149,1806,tcp,35,True,False
192.168.3.131,13721,72.14.213.149,1414,tcp,35,True,False
192.168.3.131,18897,72.14.213.149,1005,tcp,35,True,False
192.168.3.131,29214,72.14.213.149,1703,tcp,35,True,False
192.168.3.131,34678,72.14.213.149,1268,tcp,35,True,False
192.168.3.131,20875,72.14.213.149,1180,tcp,35,True,False
192.168.3.131,10776,72.14.213.149,1279,tcp,35,True,False
192.168.3.131,36124,72.14.213.149,1861,tcp,35,True,False
192.168.3.131,17536,72.14.213.149,802,tcp,35,True,False
192.168.3.131,39667,72.14.213.149,1215,tcp,35,True,False
192.168.3.131,29610,72.14.213.149,1262,tcp,35,True,False
192.168.3.131,21113,72.14.213.149,1196,tcp,36,True,False
192.168.3.131,1181,72.14.213.149,1321,tcp,36,True,False
192.168.3.131,27806,72.14.213.149,1134,tcp,36,True,False
192.168.3.131,17651,72.14.213.149,1924,tcp,36,True,False
192.168.3.131,16737,72.14.213.149,6017,tcp,36,True,False
192.168.3.131,46230,72.14.213.149,1157,tcp,36,True,False
192.168.3.131,46600,72.14.213.149,922,tcp,36,True,False
192.168.3.131,17621,72.14.213.149,2069,tcp,36,True,False
192.168.3.131,50939,72.14.213.149,1722,tcp,36,True,False
192.168.3.131,59694,72.14.213.149,2095,tcp,36,True,False
192.168.3.131,47357,72.14.213.149,1912,tcp,36,True,False
192.168.3.131,540,72.14.213.149,1249,tcp,36,True,False
192.168.3.131,55267,72.14.213.149,1229,tcp,36,True,False
192.168.3.131,42639,72.14.213.149,1799,tcp,36,True,False
192.168.3.131,35331,72.14.213.149,1711,tcp,36,True,False
192.168.3.131,31304,72.14.213.149,1791,tcp,36,True,False
192.168.3.131,27152,72.14.213.149,1153,tcp,36,True,False
192.168.3.131,15488,72.14.213.149,1168,tcp,36,True,False
192.168.3.131,33146,72.14.213.149,806,tcp,36,True,False
192.168.3.131,59681,72.14.213.149,1954,tcp,36,True,False
192.168.3.131,3474,72.14.213.149,1337,tcp,37,True,False
192.168.3.131,19142,72.14.213.149,2086,tcp,37,True,False
192.168.3.131,47880,72.14.213.149,1823,tcp,37,True,False
192.168.3.131,7735,72.14.213.149,1638,tcp,37,True,False
192.168.3.131,60400,72.14.213.149,1240,tcp,37,True,False
192.168.3.131,19532,72.14.213.149,1560,tcp,37,True,False
192.168.3.131,58422,72.14.213.149,1331,tcp,37,True,False
192.168.3.131,64434,72.14.213.149,1297,tcp,37,True,False
192.168.3.131,41409,72.14.213.149,1752,tcp,37,True,False
192.168.3.131,61965,72.14.213.149,606,tcp,37,True,False
192.168.3.131,44650,72.14.213.149,44334,tcp,37,True,False
192.168.3.131,62077,72.14.213.149,1607,tcp,37,True,False
192.168.3.131,46676,72.14.213.149,1713,tcp,37,True,False
192.168.3.131,6524,72.14.213.149,1125,tcp,37,True,False
192.168.3.131,3260,72.14.213.149,1302,tcp,37,True,False
192.168.3.131,21407,72.14.213.149,1305,tcp,37,True,False
192.168.3.131,5489,72.14.213.149,1327,tcp,37,True,False
192.168.3.131,6416,72.14.213.149,1314,tcp,37,True,False
192.168.3.131,22352,72.14.213.149,728,tcp,37,True,False
192.168.3.131,59490,72.14.213.149,1835,tcp,37,True,False
192.168.3.131,4904,72.14.213.149,2080,tcp,38,True,False
192.168.3.131,22606,72.14.213.149,1190,tcp,38,True,False
192.168.3.131,52337,72.14.213.149,1566,tcp,38,True,False
192.168.3.131,4465,72.14.213.149,1901,tcp,38,True,False
192.168.3.131,44822,72.14.213.149,2101,tcp,38,True,False
192.168.3.131,48107,72.14.213.149,1708,tcp,38,True,False
192.168.3.131,60076,72.14.213.149,1620,tcp,38,True,False
192.168.3.131,47155,72.14.213.149,2031,tcp,38,True,False
192.168.3.131,26192,72.14.213.149,641,tcp,38,True,False
192.168.3.131,49857,72.14.213.149,1184,tcp,38,True,False
192.168.3.131,20386,72.14.213.149,1976,tcp,38,True,False
192.168.3.131,49053,72.14.213.149,388,tcp,38,True,False
192.168.3.131,43536,72.14.213.149,1208,tcp,38,True,False
192.168.3.131,44150,72.14.213.149,1973,tcp,38,True,False
192.168.3.131,24888,72.14.213.149,1318,tcp,38,True,False
192.168.3.131,34048,72.14.213.149,690,tcp,38,True,False
192.168.3.131,48265,72.14.213.149,1808,tcp,38,True,False
192.168.3.131,36740,72.14.213.149,1339,tcp,38,True,False
192.168.3.131,40377,72.14.213.149,12346,tcp,38,True,False
192.168.3.131,48446,72.14.213.149,1251,tcp,39,True,False
192.168.3.131,33544,72.14.213.149,1290,tcp,39,True,False
192.168.3.131,40847,72.14.213.149,1136,tcp,39,True,False
192.168.3.131,28491,72.14.213.149,928,tcp,39,True,False
192.168.3.131,51013,72.14.213.149,1116,tcp,39,True,False
192.168.3.131,17000,72.14.213.149,1307,tcp,39,True,False
192.168.3.131,37645,72.14.213.149,2115,tcp,39,True,False
192.168.3.131,29039,72.14.213.149,1699,tcp,39,True,False
192.168.3.131,21758,72.14.213.149,3999,tcp,39,True,False
192.168.3.131,22476,72.14.213.149,1735,tcp,39,True,False
192.168.3.131,31885,72.14.213.149,2112,tcp,39,True,False
192.168.3.131,33175,72.14.213.149,754,tcp,39,True,False
192.168.3.131,17607,72.14.213.149,864,tcp,39,True,False
192.168.3.131,33848,72.14.213.149,918,tcp,39,True,False
192.168.3.131,19487,72.14.213.149,1745,tcp,39,True,False
192.168.3.131,17076,72.14.213.149,1194,tcp,39,True,False
192.168.3.131,9098,72.14.213.149,1162,tcp,39,True,False
192.168.3.131,58173,72.14.213.149,1677,tcp,39,True,False
192.168.3.131,20892,72.14.213.149,1584,tcp,39,True,False
192.168.3.131,9174,72.14.213.149,1558,tcp,40,True,False
192.168.3.131,44424,72.14.213.149,1691,tcp,40,True,False
192.168.3.131,45802,72.14.213.149,1598,tcp,40,True,False
192.168.3.131,43834,72.14.213.149,1632,tcp,40,True,False
192.168.3.131,33787,72.14.213.149,1316,tcp,40,True,False
192.168.3.131,22772,72.14.213.149,1176,tcp,40,True,False
192.168.3.131,3627,72.14.213.149,1144,tcp,40,True,False
192.168.3.131,2429,72.14.213.149,1223,tcp,40,True,False
192.168.3.131,12628,72.14.213.149,1210,tcp,40,True,False
192.168.3.131,26383,72.14.213.149,2888,tcp,40,True,False
192.168.3.131,56520,72.14.213.149,3511,tcp,40,True,False
192.168.3.131,53982,72.14.213.149,2438,tcp,40,True,False
192.168.3.131,43434,72.14.213.149,2463,tcp,40,True,False
192.168.3.131,36154,72.14.213.149,2418,tcp,40,True,False
192.168.3.131,55347,72.14.213.149,2449,tcp,40,True,False
192.168.3.131,11799,72.14.213.149,2292,tcp,40,True,False
192.168.3.131,50920,72.14.213.149,2280,tcp,40,True,False
192.168.3.131,34286,72.14.213.149,3670,tcp,40,True,False
192.168.3.131,17704,72.14.213.149,2325,tcp,40,True,False
192.168.3.131,48215,72.14.213.149,2958,tcp,40,True,False
192.168.3.131,9105,72.14.213.149,3089,tcp,41,True,False
192.168.3.131,28403,72.14.213.149,3103,tcp,41,True,False
192.168.3.131,42212,72.14.213.149,3281,tcp,41,True,False
192.168.3.131,12616,72.14.213.149,3812,tcp,41,True,False
192.168.3.131,53748,72.14.213.149,3577,tcp,41,True,False
192.168.3.131,22926,72.14.213.149,3063,tcp,41,True,False
192.168.3.131,40883,72.14.213.149,3479,tcp,41,True,False
192.168.3.131,3446,72.14.213.149,3602,tcp,41,True,False
192.168.3.131,20370,72.14.213.149,3505,tcp,41,True,False
192.168.3.131,64161,72.14.213.149,3652,tcp,41,True,False
192.168.3.131,63559,72.14.213.149,2265,tcp,41,True,False
192.168.3.131,36656,72.14.213.149,3415,tcp,41,True,False
192.168.3.131,15084,72.14.213.149,2812,tcp,41,True,False
192.168.3.131,7724,72.14.213.149,3728,tcp,41,True,False
192.168.3.131,18874,72.14.213.149,3790,tcp,41,True,False
192.168.3.131,43291,72.14.213.149,2312,tcp,41,True,False
192.168.3.131,64311,72.14.213.149,3856,tcp,41,True,False
192.168.3.131,3597,72.14.213.149,3636,tcp,41,True,False
192.168.3.131,33468,72.14.213.149,2261,tcp,41,True,False
192.168.3.131,38031,72.14.213.149,3868,tcp,41,True,False
192.168.3.131,21545,72.14.213.149,3515,tcp,42,True,False
192.168.3.131,62584,72.14.213.149,3787,tcp,42,True,False
192.168.3.131,61991,72.14.213.149,3825,tcp,42,True,False
192.168.3.131,52205,72.14.213.149,3683,tcp,42,True,False
192.168.3.131,25830,72.14.213.149,2505,tcp,42,True,False
192.168.3.131,58089,72.14.213.149,2728,tcp,42,True,False
192.168.3.131,27727,72.14.213.149,3520,tcp,42,True,False
192.168.3.131,39158,72.14.213.149,2930,tcp,42,True,False
192.168.3.131,57303,72.14.213.149,3795,tcp,42,True,False
192.168.3.131,62835,72.14.213.149,3798,tcp,42,True,False
192.168.3.131,48605,72.14.213.149,2598,tcp,42,True,False
192.168.3.131,55147,72.14.213.149,3362,tcp,42,True,False
192.168.3.131,13125,72.14.213.149,3810,tcp,42,True,False
192.168.3.131,32724,72.14.213.149,2712,tcp,42,True,False
192.168.3.131,55724,72.14.213.149,3656,tcp,42,True,False
192.168.3.131,38739,72.14.213.149,3425,tcp,42,True,False
192.168.3.131,47264,72.14.213.149,2583,tcp,42,True,False
192.168.3.131,58593,72.14.213.149,3680,tcp,42,True,False
192.168.3.131,33879,72.14.213.149,3497,tcp,42,True,False
192.168.3.131,7919,72.14.213.149,3663,tcp,42,True,False
192.168.3.131,38939,72.14.213.149,2148,tcp,43,True,False
192.168.3.131,12841,72.14.213.149,2250,tcp,43,True,False
192.168.3.131,48528,72.14.213.149,3847,tcp,43,True,False
192.168.3.131,8574,72.14.213.149,3817,tcp,43,True,False
192.168.3.131,38502,72.14.213.149,2804,tcp,43,True,False
192.168.3.131,40261,72.14.213.149,2203,tcp,43,True,False
192.168.3.131,45918,72.14.213.149,2622,tcp,43,True,False
192.168.3.131,23807,72.14.213.149,3263,tcp,43,True,False
192.168.3.131,64274,72.14.213.149,3220,tcp,43,True,False
192.168.3.131,64770,72.14.213.149,2302,tcp,43,True,False
192.168.3.131,52451,72.14.213.149,2551,tcp,43,True,False
192.168.3.131,62564,72.14.213.149,2691,tcp,43,True,False
192.168.3.131,45937,72.14.213.149,3396,tcp,43,True,False
192.168.3.131,31147,72.14.213.149,3319,tcp,43,True,False
192.168.3.131,54416,72.14.213.149,3530,tcp,43,True,False
192.168.3.131,52868,72.14.213.149,3167,tcp,43,True,False
192.168.3.131,17842,72.14.213.149,2631,tcp,43,True,False
192.168.3.131,24931,72.14.213.149,2567,tcp,43,True,False
192.168.3.131,52676,72.14.213.149,2372,tcp,43,True,False
192.168.3.131,46799,72.14.213.149,3200,tcp,44,True,False
192.168.3.131,351,72.14.213.149,3803,tcp,44,True,False
192.168.3.131,62404,72.14.213.149,3121,tcp,44,True,False
192.168.3.131,34449,72.14.213.149,3485,tcp,44,True,False
192.168.3.131,10240,72.14.213.149,3365,tcp,44,True,False
