,src_ip,src_port,dest_ip,dest_port,proto,start_time,flow_alerted
2378,59.166.0.1,2698,149.171.126.4,21,tcp,1421927473,False
2379,59.166.0.2,20967,149.171.126.1,6881,tcp,1421927472,False
2380,59.166.0.3,58152,149.171.126.5,57288,udp,1421927482,False
2381,59.166.0.5,25136,149.171.126.6,53,udp,1421927482,False
2382,59.166.0.5,33296,149.171.126.2,31292,tcp,1421927482,False
2383,59.166.0.5,45348,149.171.126.5,43378,tcp,1421927482,False
2384,59.166.0.8,4534,149.171.126.1,22,tcp,1421927482,False
2385,59.166.0.4,62191,149.171.126.4,23183,tcp,1421927481,False
2386,59.166.0.8,54876,149.171.126.5,111,udp,1421927482,False
2387,59.166.0.2,36152,149.171.126.1,6881,tcp,1421927472,False
2388,59.166.0.2,23995,149.171.126.8,21,tcp,1421927473,False
2389,175.45.176.2,40291,149.171.126.19,143,tcp,1421927481,True
2390,175.45.176.2,40291,149.171.126.19,143,tcp,1421927481,True
2391,175.45.176.2,40291,149.171.126.19,143,tcp,1421927481,True
2392,175.45.176.3,59106,149.171.126.18,111,tcp,1421927482,True
2393,175.45.176.2,44133,149.171.126.19,111,udp,1421927483,True
2394,59.166.0.1,61218,149.171.126.5,64102,tcp,1421927483,False
2395,59.166.0.3,61606,149.171.126.8,57612,udp,1421927483,False
2396,59.166.0.3,64299,149.171.126.6,16207,tcp,1421927483,False
2397,59.166.0.9,24314,149.171.126.8,5190,tcp,1421927483,False
2398,59.166.0.2,15518,149.171.126.3,35215,tcp,1421927483,False
2399,59.166.0.3,36052,149.171.126.4,15334,tcp,1421927483,False
2400,59.166.0.2,17586,149.171.126.1,6881,tcp,1421927472,False
2401,59.166.0.1,27449,149.171.126.2,11922,tcp,1421927482,False
2402,59.166.0.1,28096,149.171.126.3,24520,tcp,1421927483,False
2403,59.166.0.3,13897,149.171.126.7,53,udp,1421927483,False
2404,59.166.0.3,24620,149.171.126.8,59381,tcp,1421927483,False
2405,59.166.0.2,64456,149.171.126.1,6881,tcp,1421927472,False
2406,59.166.0.3,29630,149.171.126.5,57966,tcp,1421927482,False
2407,59.166.0.8,29806,149.171.126.5,58313,tcp,1421927482,False
2408,59.166.0.8,1116,149.171.126.6,53,udp,1421927483,False
2409,59.166.0.8,37139,149.171.126.2,53,udp,1421927483,False
2410,59.166.0.2,14075,149.171.126.4,7248,tcp,1421927483,False
2411,59.166.0.1,62150,149.171.126.4,22269,tcp,1421927483,False
2412,59.166.0.3,37276,149.171.126.0,25,tcp,1421927483,False
2413,59.166.0.3,60276,149.171.126.8,111,udp,1421927483,False
2414,59.166.0.7,10323,149.171.126.7,5190,tcp,1421927483,False
2415,59.166.0.4,59795,149.171.126.4,21,tcp,1421927476,False
2416,59.166.0.5,54442,149.171.126.8,80,tcp,1421927482,False
2417,59.166.0.6,33315,149.171.126.9,56538,tcp,1421927482,False
2418,59.166.0.1,22736,149.171.126.7,62343,tcp,1421927483,False
2419,59.166.0.3,17567,149.171.126.8,53,udp,1421927483,False
2420,59.166.0.5,10574,149.171.126.1,53,udp,1421927483,False
2421,59.166.0.1,57997,149.171.126.2,23183,tcp,1421927483,False
2422,59.166.0.5,12324,149.171.126.7,80,tcp,1421927483,False
2423,59.166.0.0,52561,149.171.126.7,53,udp,1421927484,False
2424,59.166.0.7,53858,149.171.126.6,30853,udp,1421927484,False
2425,59.166.0.3,63058,149.171.126.6,80,tcp,1421927483,False
2426,59.166.0.8,50557,149.171.126.4,23183,tcp,1421927483,False
2427,59.166.0.4,48680,149.171.126.4,5190,tcp,1421927484,False
2428,59.166.0.3,2430,149.171.126.1,111,udp,1421927484,False
2429,59.166.0.8,39795,149.171.126.7,5190,tcp,1421927484,False
2430,59.166.0.5,50490,149.171.126.6,56601,tcp,1421927484,False
2431,59.166.0.4,64913,149.171.126.0,6577,tcp,1421927481,False
2432,59.166.0.7,40069,149.171.126.8,25740,tcp,1421927482,False
2433,59.166.0.7,33329,149.171.126.6,53663,tcp,1421927484,False
2434,59.166.0.8,12803,149.171.126.0,5190,tcp,1421927484,False
2435,59.166.0.8,27370,149.171.126.2,53,udp,1421927484,False
2436,59.166.0.3,4006,149.171.126.1,33164,udp,1421927484,False
2437,59.166.0.5,57049,149.171.126.1,24075,tcp,1421927484,False
2438,59.166.0.7,30932,149.171.126.6,111,udp,1421927484,False
2439,59.166.0.9,17450,149.171.126.1,111,udp,1421927485,False
2440,59.166.0.9,18858,149.171.126.1,15344,udp,1421927485,False
2441,59.166.0.7,30661,149.171.126.3,21,tcp,1421927477,False
2442,59.166.0.3,4983,149.171.126.1,3814,tcp,1421927484,False
2443,59.166.0.9,45965,149.171.126.5,111,udp,1421927484,False
2444,59.166.0.3,33832,149.171.126.2,39849,udp,1421927485,False
2445,59.166.0.7,33235,149.171.126.3,23183,tcp,1421927483,False
2446,59.166.0.7,34457,149.171.126.9,53,udp,1421927485,False
2447,59.166.0.8,60569,149.171.126.3,53,udp,1421927485,False
2448,59.166.0.8,56710,149.171.126.3,80,tcp,1421927484,False
2449,59.166.0.2,1772,149.171.126.2,53,udp,1421927485,False
2450,59.166.0.3,40385,149.171.126.2,111,udp,1421927485,False
2451,59.166.0.1,25768,149.171.126.2,21,tcp,1421927478,False
2452,59.166.0.3,24180,149.171.126.3,11922,tcp,1421927483,False
2453,59.166.0.0,2333,149.171.126.5,80,tcp,1421927484,False
2454,59.166.0.9,9373,149.171.126.5,4807,udp,1421927484,False
2455,59.166.0.2,21662,149.171.126.4,25,tcp,1421927485,False
2456,59.166.0.4,35856,149.171.126.9,22,tcp,1421927485,False
2457,59.166.0.5,19666,149.171.126.1,22,tcp,1421927485,False
2458,59.166.0.8,58129,149.171.126.4,21,tcp,1421927478,False
2459,175.45.176.2,8037,149.171.126.10,80,tcp,1421927485,True
2460,175.45.176.0,16116,149.171.126.12,111,udp,1421927485,True
2461,175.45.176.2,49950,149.171.126.16,5060,udp,1421927486,True
2462,59.166.0.1,52018,149.171.126.8,111,udp,1421927486,False
2463,59.166.0.6,37173,149.171.126.9,25,tcp,1421927486,False
2464,59.166.0.6,42181,149.171.126.4,5190,tcp,1421927486,False
2465,59.166.0.8,56063,149.171.126.6,25,tcp,1421927485,False
2466,59.166.0.9,19905,149.171.126.1,62710,tcp,1421927485,False
2467,59.166.0.9,37971,149.171.126.5,9197,tcp,1421927485,False
2468,59.166.0.6,40421,149.171.126.9,53,udp,1421927486,False
2469,59.166.0.3,15509,149.171.126.2,35705,tcp,1421927485,False
2470,59.166.0.8,29303,149.171.126.4,22,tcp,1421927485,False
2471,59.166.0.5,5304,149.171.126.1,53,udp,1421927486,False
2472,59.166.0.6,3947,149.171.126.7,53,udp,1421927486,False
2473,59.166.0.1,31778,149.171.126.8,31093,udp,1421927486,False
2474,59.166.0.6,44708,149.171.126.6,56538,tcp,1421927485,False
2475,59.166.0.3,30090,149.171.126.5,19727,udp,1421927486,False
2476,59.166.0.0,13268,149.171.126.4,5190,tcp,1421927486,False
2477,59.166.0.2,46916,149.171.126.1,52965,tcp,1421927486,False
2478,59.166.0.5,52407,149.171.126.3,53,udp,1421927486,False
2479,59.166.0.6,1336,149.171.126.9,6577,tcp,1421927486,False
2480,59.166.0.3,57861,149.171.126.5,111,udp,1421927485,False
2481,59.166.0.1,11959,149.171.126.9,9931,tcp,1421927486,False
2482,59.166.0.4,21768,149.171.126.0,54547,tcp,1421927485,False
2483,59.166.0.7,40841,149.171.126.8,11922,tcp,1421927485,False
2484,59.166.0.1,37981,149.171.126.0,46681,tcp,1421927486,False
2485,59.166.0.2,1237,149.171.126.8,52230,tcp,1421927486,False
2486,59.166.0.7,17317,149.171.126.4,25740,tcp,1421927486,False
2487,59.166.0.4,61521,149.171.126.4,59631,tcp,1421927487,False
2488,59.166.0.5,51108,149.171.126.3,29341,tcp,1421927487,False
2489,59.166.0.7,16847,149.171.126.3,34364,tcp,1421927487,False
2490,59.166.0.7,31856,149.171.126.4,53,udp,1421927487,False
2491,59.166.0.8,50508,149.171.126.7,53,udp,1421927487,False
2492,59.166.0.0,12701,149.171.126.0,22,tcp,1421927486,False
2493,59.166.0.5,51263,149.171.126.6,23456,tcp,1421927487,False
2494,59.166.0.8,17369,149.171.126.4,53,udp,1421927487,False
2495,59.166.0.3,60038,149.171.126.3,21,tcp,1421927480,False
2496,59.166.0.5,1924,149.171.126.6,143,tcp,1421927486,False
2497,59.166.0.5,42829,149.171.126.6,143,tcp,1421927486,False
2498,59.166.0.8,64331,149.171.126.4,56538,tcp,1421927486,False
2499,59.166.0.5,21117,149.171.126.7,36125,tcp,1421927487,False
2500,59.166.0.5,58665,149.171.126.2,64682,tcp,1421927487,False
2501,10.40.85.1,0,224.0.0.5,0,ospf,1421927437,False
2502,10.40.182.1,0,224.0.0.5,0,ospf,1421927437,False
2503,10.40.85.1,0,224.0.0.5,0,ospf,1421927437,False
2504,10.40.182.1,0,224.0.0.5,0,ospf,1421927437,False
2505,59.166.0.1,32944,149.171.126.8,31604,tcp,1421927486,False
2506,59.166.0.6,5950,149.171.126.8,80,tcp,1421927486,False
2507,59.166.0.4,22105,149.171.126.5,58482,tcp,1421927487,False
2508,59.166.0.7,15392,149.171.126.4,41432,tcp,1421927487,False
2509,59.166.0.8,62897,149.171.126.4,25,tcp,1421927487,False
2510,59.166.0.3,61046,149.171.126.3,23183,tcp,1421927485,False
2511,59.166.0.4,63195,149.171.126.0,21,tcp,1421927474,False
2512,59.166.0.3,50718,149.171.126.5,51414,tcp,1421927486,False
2513,59.166.0.7,35557,149.171.126.8,23183,tcp,1421927486,False
2514,59.166.0.2,58020,149.171.126.3,53,udp,1421927487,False
2515,59.166.0.8,11708,149.171.126.1,53,udp,1421927487,False
2516,59.166.0.7,60497,149.171.126.7,53,udp,1421927487,False
2517,59.166.0.7,19381,149.171.126.0,22,tcp,1421927487,False
2518,59.166.0.4,15823,149.171.126.1,5190,tcp,1421927488,False
2519,59.166.0.7,62478,149.171.126.6,34542,tcp,1421927488,False
2520,59.166.0.9,1759,149.171.126.8,54060,tcp,1421927488,False
2521,59.166.0.1,56442,149.171.126.2,22,tcp,1421927485,False
2522,59.166.0.3,18104,149.171.126.8,53,udp,1421927488,False
2523,59.166.0.7,15919,149.171.126.9,49087,tcp,1421927488,False
2524,59.166.0.2,30058,149.171.126.1,80,tcp,1421927487,False
2525,59.166.0.6,46350,149.171.126.9,54547,tcp,1421927487,False
2526,59.166.0.6,39039,149.171.126.8,53,udp,1421927488,False
2527,59.166.0.0,3755,149.171.126.1,3418,tcp,1421927488,False
2528,59.166.0.7,55939,149.171.126.9,80,tcp,1421927487,False
2529,59.166.0.8,54067,149.171.126.5,25,tcp,1421927487,False
2530,59.166.0.6,54000,149.171.126.9,21,tcp,1421927480,False
2531,59.166.0.7,41156,149.171.126.8,21,tcp,1421927481,False
2532,59.166.0.0,43119,149.171.126.8,49421,tcp,1421927488,False
2533,59.166.0.8,5715,149.171.126.2,53,udp,1421927488,False
2534,59.166.0.9,52399,149.171.126.4,31474,tcp,1421927488,False
2535,59.166.0.6,39347,149.171.126.6,6577,tcp,1421927487,False
2536,59.166.0.1,39083,149.171.126.6,143,tcp,1421927488,False
2537,59.166.0.1,7782,149.171.126.4,53,udp,1421927488,False
2538,59.166.0.9,46096,149.171.126.3,1562,tcp,1421927488,False
2539,59.166.0.1,13194,149.171.126.4,5190,tcp,1421927488,False
2540,59.166.0.6,11006,149.171.126.5,80,tcp,1421927488,False
2541,59.166.0.9,49711,149.171.126.3,47720,tcp,1421927488,False
2542,175.45.176.3,3910,149.171.126.10,19757,tcp,1421927487,True
2543,175.45.176.1,56648,149.171.126.19,25,tcp,1421927488,True
2544,59.166.0.7,18154,149.171.126.4,11922,tcp,1421927488,False
2545,59.166.0.2,18848,149.171.126.5,64327,tcp,1421927489,False
2546,59.166.0.5,2414,149.171.126.5,57611,tcp,1421927489,False
2547,59.166.0.5,46058,149.171.126.1,56538,tcp,1421927488,False
2548,59.166.0.8,45227,149.171.126.1,80,tcp,1421927488,False
2549,59.166.0.2,24830,149.171.126.3,53,udp,1421927489,False
2550,59.166.0.5,48210,149.171.126.8,48090,tcp,1421927489,False
2551,59.166.0.6,13834,149.171.126.9,6881,tcp,1421927488,False
2552,59.166.0.3,58445,149.171.126.4,56538,tcp,1421927486,False
2553,59.166.0.3,32485,149.171.126.5,53,udp,1421927489,False
2554,59.166.0.2,61382,149.171.126.6,53,udp,1421927489,False
2555,59.166.0.3,32485,149.171.126.5,53,udp,1421927489,False
2556,59.166.0.7,2732,149.171.126.3,25740,tcp,1421927488,False
2557,59.166.0.3,1275,149.171.126.9,80,tcp,1421927488,False
2558,59.166.0.2,64518,149.171.126.4,64490,tcp,1421927489,False
2559,59.166.0.6,58756,149.171.126.5,143,tcp,1421927489,False
2560,59.166.0.7,28091,149.171.126.2,55883,tcp,1421927489,False
2561,59.166.0.9,19107,149.171.126.5,20309,tcp,1421927489,False
2562,59.166.0.6,34179,149.171.126.9,6881,tcp,1421927488,False
2563,59.166.0.5,33131,149.171.126.0,5190,tcp,1421927489,False
2564,59.166.0.7,56231,149.171.126.9,20312,tcp,1421927489,False
2565,59.166.0.1,2201,149.171.126.7,5190,tcp,1421927489,False
2566,59.166.0.9,64565,149.171.126.5,62814,tcp,1421927489,False
2567,59.166.0.6,65322,149.171.126.9,53,udp,1421927489,False
2568,59.166.0.2,38534,149.171.126.3,44607,tcp,1421927490,False
2569,59.166.0.7,45577,149.171.126.9,5190,tcp,1421927490,False
2570,59.166.0.2,55953,149.171.126.0,80,tcp,1421927489,False
2571,59.166.0.7,62940,149.171.126.4,23183,tcp,1421927489,False
2572,59.166.0.0,40215,149.171.126.5,143,tcp,1421927490,False
2573,59.166.0.3,36765,149.171.126.4,53,udp,1421927490,False
2574,59.166.0.3,62958,149.171.126.8,10690,tcp,1421927490,False
2575,59.166.0.8,19258,149.171.126.4,6577,tcp,1421927488,False
2576,59.166.0.3,2542,149.171.126.8,80,tcp,1421927489,False
2577,59.166.0.5,18589,149.171.126.0,21660,tcp,1421927490,False
2578,59.166.0.5,5172,149.171.126.4,53,udp,1421927490,False
2579,59.166.0.1,2006,149.171.126.5,53,udp,1421927490,False
2580,59.166.0.2,45026,149.171.126.4,3993,tcp,1421927490,False
2581,59.166.0.7,40007,149.171.126.1,53,udp,1421927490,False
2582,59.166.0.8,14389,149.171.126.1,56538,tcp,1421927490,False
2583,59.166.0.6,37072,149.171.126.9,6881,tcp,1421927488,False
2584,59.166.0.6,45784,149.171.126.6,21,tcp,1421927479,False
2585,59.166.0.3,21858,149.171.126.1,17953,tcp,1421927490,False
2586,59.166.0.5,20228,149.171.126.1,18193,tcp,1421927490,False
2587,59.166.0.4,59534,149.171.126.5,56538,tcp,1421927489,False
2588,59.166.0.5,42760,149.171.126.1,25,tcp,1421927490,False
2589,59.166.0.2,27425,149.171.126.2,80,tcp,1421927489,False
2590,59.166.0.6,10503,149.171.126.6,54547,tcp,1421927488,False
2591,59.166.0.8,3857,149.171.126.2,56538,tcp,1421927488,False
2592,59.166.0.0,11018,149.171.126.7,53,udp,1421927490,False
2593,59.166.0.5,42814,149.171.126.6,25,tcp,1421927490,False
2594,59.166.0.5,43175,149.171.126.1,53,udp,1421927490,False
2595,59.166.0.6,16379,149.171.126.9,6881,tcp,1421927488,False
2596,59.166.0.7,35951,149.171.126.4,21,tcp,1421927485,False
2597,175.45.176.3,4267,149.171.126.14,80,tcp,1421927490,True
2598,175.45.176.3,34845,149.171.126.19,110,tcp,1421927490,True
2599,59.166.0.3,19046,149.171.126.4,80,tcp,1421927490,False
2600,59.166.0.1,32882,149.171.126.2,6881,tcp,1421927491,False
2601,59.166.0.1,57719,149.171.126.0,80,tcp,1421927491,False
2602,59.166.0.4,59747,149.171.126.3,53,udp,1421927491,False
2603,59.166.0.1,22082,149.171.126.0,25,tcp,1421927490,False
2604,59.166.0.1,26359,149.171.126.3,53,udp,1421927491,False
2605,59.166.0.2,50425,149.171.126.4,111,udp,1421927491,False
2606,59.166.0.3,48610,149.171.126.0,5190,tcp,1421927491,False
2607,59.166.0.7,48450,149.171.126.3,23183,tcp,1421927491,False
2608,59.166.0.1,29168,149.171.126.2,6881,tcp,1421927491,False
2609,59.166.0.1,51623,149.171.126.2,6881,tcp,1421927491,False
2610,59.166.0.2,52895,149.171.126.4,53699,tcp,1421927491,False
2611,59.166.0.8,2854,149.171.126.3,49338,tcp,1421927491,False
2612,59.166.0.9,3458,149.171.126.5,47224,tcp,1421927491,False
2613,59.166.0.3,29866,149.171.126.6,25,tcp,1421927491,False
2614,59.166.0.9,47667,149.171.126.9,52712,tcp,1421927491,False
2615,59.166.0.6,40545,149.171.126.9,6881,tcp,1421927488,False
2616,59.166.0.1,47118,149.171.126.2,6881,tcp,1421927491,False
2617,59.166.0.3,28188,149.171.126.4,53,udp,1421927491,False
2618,59.166.0.9,23204,149.171.126.8,5190,tcp,1421927491,False
2619,59.166.0.2,32378,149.171.126.4,1598,udp,1421927491,False
2620,59.166.0.3,5370,149.171.126.1,22,tcp,1421927491,False
2621,59.166.0.5,27896,149.171.126.4,22,tcp,1421927491,False
2622,59.166.0.7,3533,149.171.126.3,11922,tcp,1421927490,False
2623,59.166.0.8,4393,149.171.126.2,46427,tcp,1421927491,False
2624,59.166.0.6,12050,149.171.126.9,6881,tcp,1421927488,False
2625,59.166.0.0,16849,149.171.126.9,53,udp,1421927492,False
2626,59.166.0.7,34452,149.171.126.5,56538,tcp,1421927491,False
2627,59.166.0.6,6282,149.171.126.7,4219,tcp,1421927492,False
2628,59.166.0.1,11564,149.171.126.0,9630,tcp,1421927492,False
2629,59.166.0.1,39736,149.171.126.0,7545,tcp,1421927492,False
2630,59.166.0.1,63272,149.171.126.7,13537,tcp,1421927492,False
2631,59.166.0.1,65026,149.171.126.4,62782,tcp,1421927492,False
2632,59.166.0.1,8127,149.171.126.1,5190,tcp,1421927492,False
2633,59.166.0.2,41975,149.171.126.0,41053,tcp,1421927492,False
2634,59.166.0.5,9040,149.171.126.1,6577,tcp,1421927491,False
2635,59.166.0.1,24739,149.171.126.3,23526,tcp,1421927492,False
2636,59.166.0.1,35625,149.171.126.9,53,udp,1421927492,False
2637,59.166.0.1,61606,149.171.126.3,64834,udp,1421927492,False
2638,59.166.0.3,59332,149.171.126.0,5190,tcp,1421927492,False
2639,59.166.0.1,31036,149.171.126.2,6881,tcp,1421927491,False
2640,59.166.0.4,59329,149.171.126.7,80,tcp,1421927491,False
2641,59.166.0.6,45607,149.171.126.4,43700,tcp,1421927492,False
2642,59.166.0.7,22680,149.171.126.3,53,udp,1421927492,False
2643,59.166.0.8,17352,149.171.126.4,21,tcp,1421927483,False
2644,59.166.0.0,18617,149.171.126.4,143,tcp,1421927492,False
2645,59.166.0.2,35222,149.171.126.2,11921,tcp,1421927492,False
2646,59.166.0.7,1781,149.171.126.3,21,tcp,1421927487,False
2647,59.166.0.8,20103,149.171.126.4,54547,tcp,1421927491,False
2648,59.166.0.1,22116,149.171.126.3,111,udp,1421927492,False
2649,175.45.176.1,38267,149.171.126.10,80,tcp,1421927491,True
2650,175.45.176.0,13630,149.171.126.12,110,tcp,1421927492,True
2651,59.166.0.2,11830,149.171.126.8,56474,udp,1421927493,False
2652,59.166.0.2,39675,149.171.126.8,111,udp,1421927493,False
2653,59.166.0.7,33240,149.171.126.8,53,udp,1421927493,False
2654,59.166.0.3,24428,149.171.126.8,5190,tcp,1421927493,False
2655,59.166.0.3,45935,149.171.126.4,53,udp,1421927493,False
2656,59.166.0.7,33240,149.171.126.8,53,udp,1421927493,False
2657,59.166.0.9,4243,149.171.126.0,53,udp,1421927493,False
2658,59.166.0.1,53463,149.171.126.2,6881,tcp,1421927491,False
2659,59.166.0.8,15209,149.171.126.1,6577,tcp,1421927491,False
2660,59.166.0.8,5446,149.171.126.4,53,udp,1421927493,False
2661,59.166.0.7,37301,149.171.126.5,6577,tcp,1421927493,False
2662,59.166.0.8,31474,149.171.126.1,5190,tcp,1421927493,False
2663,59.166.0.6,27541,149.171.126.5,29013,tcp,1421927493,False
2664,59.166.0.8,57020,149.171.126.9,5190,tcp,1421927493,False
2665,59.166.0.3,59287,149.171.126.4,6577,tcp,1421927491,False
2666,59.166.0.6,29018,149.171.126.2,54779,tcp,1421927493,False
2667,59.166.0.7,2189,149.171.126.7,25,tcp,1421927493,False
2668,59.166.0.2,29190,149.171.126.4,54816,tcp,1421927493,False
2669,59.166.0.2,55249,149.171.126.6,24576,tcp,1421927493,False
2670,59.166.0.2,13088,149.171.126.8,41313,tcp,1421927493,False
2671,59.166.0.4,18927,149.171.126.5,12640,tcp,1421927494,False
2672,59.166.0.7,14690,149.171.126.7,53,udp,1421927494,False
2673,59.166.0.8,12030,149.171.126.9,53,udp,1421927494,False
2674,59.166.0.4,64513,149.171.126.7,62493,tcp,1421927494,False
2675,59.166.0.8,6965,149.171.126.5,80,tcp,1421927493,False
2676,59.166.0.4,26653,149.171.126.6,5190,tcp,1421927494,False
2677,59.166.0.8,41404,149.171.126.6,40523,udp,1421927494,False
2678,59.166.0.3,11023,149.171.126.7,80,tcp,1421927493,False
2679,59.166.0.8,37579,149.171.126.1,54547,tcp,1421927493,False
2680,59.166.0.4,62192,149.171.126.2,5190,tcp,1421927494,False
2681,59.166.0.8,12805,149.171.126.6,41204,tcp,1421927494,False
2682,59.166.0.1,25339,149.171.126.1,1870,tcp,1421927494,False
2683,59.166.0.1,27972,149.171.126.7,62343,tcp,1421927494,False
2684,59.166.0.8,10040,149.171.126.6,111,udp,1421927494,False
2685,59.166.0.7,24537,149.171.126.2,80,tcp,1421927492,False
2686,59.166.0.5,39628,149.171.126.1,54547,tcp,1421927493,False
2687,59.166.0.8,13450,149.171.126.1,21,tcp,1421927487,False
2688,59.166.0.9,5878,149.171.126.7,80,tcp,1421927493,False
2689,59.166.0.1,58826,149.171.126.1,53,udp,1421927494,False
2690,59.166.0.5,13117,149.171.126.1,22,tcp,1421927494,False
2691,59.166.0.8,16741,149.171.126.4,53,udp,1421927494,False
2692,59.166.0.8,35216,149.171.126.4,25,tcp,1421927494,False
2693,175.45.176.0,3694,149.171.126.10,80,tcp,1421927493,True
2694,175.45.176.1,11116,149.171.126.12,80,tcp,1421927494,True
2695,59.166.0.4,28449,149.171.126.5,5190,tcp,1421927495,False
2696,59.166.0.6,11128,149.171.126.8,53,udp,1421927495,False
2697,59.166.0.6,3644,149.171.126.9,47534,tcp,1421927495,False
2698,59.166.0.6,62509,149.171.126.6,6881,tcp,1421927495,False
2699,59.166.0.7,53254,149.171.126.7,5190,tcp,1421927495,False
2700,59.166.0.4,22488,149.171.126.5,6577,tcp,1421927493,False
2701,59.166.0.1,56495,149.171.126.2,111,udp,1421927495,False
2702,59.166.0.2,39105,149.171.126.5,44139,tcp,1421927495,False
2703,59.166.0.7,53254,149.171.126.7,5190,tcp,1421927495,False
2704,59.166.0.3,8470,149.171.126.9,42981,tcp,1421927495,False
2705,59.166.0.6,17575,149.171.126.6,6881,tcp,1421927495,False
2706,59.166.0.5,7247,149.171.126.1,21,tcp,1421927481,False
2707,59.166.0.1,24842,149.171.126.4,80,tcp,1421927494,False
2708,59.166.0.7,37867,149.171.126.6,80,tcp,1421927494,False
2709,59.166.0.8,18245,149.171.126.7,80,tcp,1421927494,False
2710,59.166.0.1,50784,149.171.126.2,51591,tcp,1421927495,False
2711,59.166.0.6,1844,149.171.126.0,31147,tcp,1421927495,False
2712,59.166.0.3,7355,149.171.126.9,49540,udp,1421927495,False
2713,59.166.0.4,48491,149.171.126.2,22,tcp,1421927495,False
2714,59.166.0.6,13948,149.171.126.6,6881,tcp,1421927495,False
2715,59.166.0.7,16606,149.171.126.5,54547,tcp,1421927493,False
2716,59.166.0.2,38579,149.171.126.6,8965,tcp,1421927495,False
2717,59.166.0.3,43681,149.171.126.9,111,udp,1421927495,False
2718,59.166.0.6,12899,149.171.126.8,80,tcp,1421927495,False
2719,59.166.0.7,14018,149.171.126.5,21,tcp,1421927490,False
2720,59.166.0.1,51767,149.171.126.2,27789,udp,1421927495,False
2721,59.166.0.3,24218,149.171.126.4,54547,tcp,1421927495,False
2722,59.166.0.4,10259,149.171.126.1,53,udp,1421927495,False
2723,59.166.0.8,4868,149.171.126.2,6577,tcp,1421927493,False
2724,59.166.0.0,64173,149.171.126.4,37115,tcp,1421927496,False
2725,59.166.0.4,56897,149.171.126.4,27267,tcp,1421927496,False
2726,59.166.0.5,14583,149.171.126.5,143,tcp,1421927496,False
2727,59.166.0.6,16762,149.171.126.5,53,udp,1421927496,False
2728,59.166.0.9,12424,149.171.126.7,25740,tcp,1421927496,False
2729,59.166.0.6,15685,149.171.126.6,6881,tcp,1421927495,False
2730,59.166.0.8,5948,149.171.126.2,54547,tcp,1421927496,False
2731,59.166.0.6,36057,149.171.126.6,6881,tcp,1421927495,False
2732,59.166.0.4,27672,149.171.126.4,51676,tcp,1421927496,False
2733,59.166.0.1,36089,149.171.126.9,56538,tcp,1421927495,False
2734,59.166.0.6,34271,149.171.126.6,6881,tcp,1421927495,False
2735,59.166.0.0,19592,149.171.126.7,19512,tcp,1421927496,False
2736,59.166.0.0,65092,149.171.126.1,19181,tcp,1421927496,False
2737,59.166.0.7,15800,149.171.126.8,13856,tcp,1421927496,False
2738,59.166.0.2,26475,149.171.126.2,5190,tcp,1421927496,False
2739,59.166.0.7,35763,149.171.126.1,38373,tcp,1421927496,False
2740,59.166.0.3,59637,149.171.126.4,21,tcp,1421927478,False
2741,59.166.0.0,1255,149.171.126.3,63786,tcp,1421927496,False
2742,59.166.0.6,21790,149.171.126.8,5190,tcp,1421927496,False
2743,59.166.0.4,13053,149.171.126.6,80,tcp,1421927495,False
2744,59.166.0.9,27935,149.171.126.3,64912,tcp,1421927496,False
2745,59.166.0.9,39028,149.171.126.0,53,udp,1421927496,False
2746,59.166.0.9,51883,149.171.126.3,26930,tcp,1421927496,False
2747,59.166.0.5,12898,149.171.126.4,53,udp,1421927496,False
2748,175.45.176.1,6719,149.171.126.17,80,tcp,1421927495,True
2749,175.45.176.1,10126,149.171.126.19,1521,tcp,1421927497,True
2750,59.166.0.0,47390,149.171.126.6,51512,udp,1421927497,False
2751,59.166.0.6,30201,149.171.126.6,28257,tcp,1421927497,False
2752,59.166.0.7,47967,149.171.126.8,53,udp,1421927497,False
2753,59.166.0.4,59148,149.171.126.5,54547,tcp,1421927495,False
2754,59.166.0.7,3054,149.171.126.0,53,udp,1421927497,False
2755,59.166.0.8,46844,149.171.126.2,21,tcp,1421927483,False
2756,59.166.0.6,28667,149.171.126.5,56723,tcp,1421927496,False
2757,59.166.0.1,16867,149.171.126.3,34194,tcp,1421927497,False
2758,59.166.0.1,17610,149.171.126.9,6577,tcp,1421927497,False
2759,59.166.0.9,13360,149.171.126.7,11922,tcp,1421927496,False
2760,59.166.0.0,46402,149.171.126.6,47192,tcp,1421927497,False
2761,59.166.0.6,45542,149.171.126.6,33572,tcp,1421927497,False
2762,59.166.0.8,1058,149.171.126.8,53457,tcp,1421927497,False
2763,59.166.0.8,32299,149.171.126.5,2206,tcp,1421927497,False
2764,59.166.0.9,33915,149.171.126.7,23183,tcp,1421927497,False
2765,59.166.0.6,18361,149.171.126.6,80,tcp,1421927496,False
2766,59.166.0.0,32431,149.171.126.6,111,udp,1421927497,False
2767,59.166.0.1,15147,149.171.126.2,9122,tcp,1421927497,False
2768,192.168.241.243,49320,192.168.241.243,,icmp,1421927452,False
2769,192.168.241.243,259,192.168.241.243,49320,icmp,1421927452,False
2770,59.166.0.6,41677,149.171.126.0,5190,tcp,1421927497,False
2771,59.166.0.4,64824,149.171.126.5,21,tcp,1421927481,False
2772,59.166.0.0,41919,149.171.126.0,53,udp,1421927497,False
